DataFile,BaseURL,Site,Measurement,RequestAs,StartDate,URL
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at Duke St,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20Duke%20St&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at Floodgates,Stage,Stage,"om:phenomenonTime,2022-01-01T00:00:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20Floodgates&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C2022-01-01T00%3A00%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at Floodgates,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20Floodgates&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at Halcombe Road,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,1998-12-16T14:48:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20Halcombe%20Road&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C1998-12-16T14%3A48%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at Halcombe Road,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,1998-12-16T14:48:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20Halcombe%20Road&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C1998-12-16T14%3A48%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at Halcombe Road,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20Halcombe%20Road&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at Makino Farm,Stage,Stage,"om:phenomenonTime,2021-01-29T10:15:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20Makino%20Farm&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C2021-01-29T10%3A15%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at Makino Farm,Flow,Flow [Flow],"om:phenomenonTime,2023-11-02T00:00:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20Makino%20Farm&ObservedProperty=Flow%20%5BFlow%5D&TemporalFilter=om%3AphenomenonTime%2C2023-11-02T00%3A00%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at Makino Farm,30.44 Days Maxima,30.44 Days Maxima,"om:phenomenonTime,2023-12-16T12:20:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20Makino%20Farm&ObservedProperty=30.44%20Days%20Maxima&TemporalFilter=om%3AphenomenonTime%2C2023-12-16T12%3A20%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at Makino Farm,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20Makino%20Farm&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at North St,Stage,Stage,"om:phenomenonTime,1982-05-25T09:51:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20North%20St&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1982-05-25T09%3A51%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at North St,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20North%20St&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at Rata Street,Stage,Stage,"om:phenomenonTime,1986-12-23T10:00:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20Rata%20Street&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1986-12-23T10%3A00%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at Rata Street,Flow,Flow [Flow],"om:phenomenonTime,1986-12-23T10:00:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20Rata%20Street&ObservedProperty=Flow%20%5BFlow%5D&TemporalFilter=om%3AphenomenonTime%2C1986-12-23T10%3A00%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at Rata Street,30.44 Days Maxima,30.44 Days Maxima,"om:phenomenonTime,1987-01-29T15:15:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20Rata%20Street&ObservedProperty=30.44%20Days%20Maxima&TemporalFilter=om%3AphenomenonTime%2C1987-01-29T15%3A15%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at Rata Street,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20Rata%20Street&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at Reids Line,Stage,Stage,"om:phenomenonTime,1987-02-11T14:45:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20Reids%20Line&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1987-02-11T14%3A45%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at Reids Line,Flow,Flow [Flow],"om:phenomenonTime,1987-02-11T14:45:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20Reids%20Line&ObservedProperty=Flow%20%5BFlow%5D&TemporalFilter=om%3AphenomenonTime%2C1987-02-11T14%3A45%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at Reids Line,30.44 Days Maxima,30.44 Days Maxima,"om:phenomenonTime,1987-03-31T23:15:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20Reids%20Line&ObservedProperty=30.44%20Days%20Maxima&TemporalFilter=om%3AphenomenonTime%2C1987-03-31T23%3A15%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at Reids Line,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20Reids%20Line&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at South St,Stage,Stage,"om:phenomenonTime,1982-05-27T12:01:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20South%20St&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1982-05-27T12%3A01%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makino at South St,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makino%20at%20South%20St&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makowhai Catchment at Hammonds Line,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,1997-01-02T08:00:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makowhai%20Catchment%20at%20Hammonds%20Line&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C1997-01-02T08%3A00%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Makowhai Catchment at Hammonds Line,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Makowhai%20Catchment%20at%20Hammonds%20Line&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manakau at Manakau,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,1996-03-02T06:00:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manakau%20at%20Manakau&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C1996-03-02T06%3A00%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manakau at Manakau,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manakau%20at%20Manakau&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at 42 Mile,Stage,Stage,"om:phenomenonTime,1992-07-10T14:45:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%2042%20Mile&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1992-07-10T14%3A45%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at 42 Mile,Flow,Flow [Flow],"om:phenomenonTime,1992-07-10T14:45:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%2042%20Mile&ObservedProperty=Flow%20%5BFlow%5D&TemporalFilter=om%3AphenomenonTime%2C1992-07-10T14%3A45%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at 42 Mile,30.44 Days Maxima,30.44 Days Maxima,"om:phenomenonTime,1992-08-21T20:00:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%2042%20Mile&ObservedProperty=30.44%20Days%20Maxima&TemporalFilter=om%3AphenomenonTime%2C1992-08-21T20%3A00%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at 42 Mile,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%2042%20Mile&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Ashhurst Br,Stage,Stage,"om:phenomenonTime,1977-09-19T15:00:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Ashhurst%20Br&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1977-09-19T15%3A00%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Ashhurst Br,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Ashhurst%20Br&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Diagonal Drain,Stage,Stage,"om:phenomenonTime,1977-10-07T14:30:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Diagonal%20Drain&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1977-10-07T14%3A30%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Diagonal Drain,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Diagonal%20Drain&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Foxton,Stage,Stage,"om:phenomenonTime,1993-07-14T16:15:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Foxton&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1993-07-14T16%3A15%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Foxton,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Foxton&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Foxton Heads,Stage,Stage,"om:phenomenonTime,1907-04-08T05:00:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Foxton%20Heads&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1907-04-08T05%3A00%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Foxton Heads,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Foxton%20Heads&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Koputaroa Gates,Stage,Stage,"om:phenomenonTime,2004-06-09T14:30:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Koputaroa%20Gates&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C2004-06-09T14%3A30%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Koputaroa Gates,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Koputaroa%20Gates&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Longburn Rail Bridge,Stage,Stage,"om:phenomenonTime,1953-01-27T17:00:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Longburn%20Rail%20Bridge&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1953-01-27T17%3A00%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Longburn Rail Bridge,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Longburn%20Rail%20Bridge&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Moutoa,Stage,Stage,"om:phenomenonTime,1963-02-12T00:30:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Moutoa&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1963-02-12T00%3A30%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Moutoa,Flow,Flow [Flow],"om:phenomenonTime,1988-03-07T16:25:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Moutoa&ObservedProperty=Flow%20%5BFlow%5D&TemporalFilter=om%3AphenomenonTime%2C1988-03-07T16%3A25%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Moutoa,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,1967-01-01T00:00:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Moutoa&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C1967-01-01T00%3A00%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Moutoa,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,1967-01-01T00:00:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Moutoa&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C1967-01-01T00%3A00%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Moutoa,30.44 Days Maxima,30.44 Days Maxima,"om:phenomenonTime,1988-09-24T03:35:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Moutoa&ObservedProperty=30.44%20Days%20Maxima&TemporalFilter=om%3AphenomenonTime%2C1988-09-24T03%3A35%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Moutoa,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Moutoa&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Moutoa Gate Pier,Stage,Stage,"om:phenomenonTime,1994-06-24T15:20:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Moutoa%20Gate%20Pier&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1994-06-24T15%3A20%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Moutoa Gate Pier,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Moutoa%20Gate%20Pier&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Opiki Bridge,Stage,Stage,"om:phenomenonTime,2019-10-08T10:00:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Opiki%20Bridge&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C2019-10-08T10%3A00%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Opiki Bridge,Flow,Flow [Flow],"om:phenomenonTime,2019-10-10T00:00:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Opiki%20Bridge&ObservedProperty=Flow%20%5BFlow%5D&TemporalFilter=om%3AphenomenonTime%2C2019-10-10T00%3A00%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Opiki Bridge,30.44 Days Maxima,30.44 Days Maxima,"om:phenomenonTime,2019-11-09T10:30:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Opiki%20Bridge&ObservedProperty=30.44%20Days%20Maxima&TemporalFilter=om%3AphenomenonTime%2C2019-11-09T10%3A30%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Opiki Bridge,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Opiki%20Bridge&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Teachers College,Stage,Stage,"om:phenomenonTime,1880-03-20T12:00:59",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Teachers%20College&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1880-03-20T12%3A00%3A59
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Teachers College,Flow,Flow [Flow],"om:phenomenonTime,1880-03-20T12:00:59",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Teachers%20College&ObservedProperty=Flow%20%5BFlow%5D&TemporalFilter=om%3AphenomenonTime%2C1880-03-20T12%3A00%3A59
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Teachers College,30.44 Days Maxima,30.44 Days Maxima,"om:phenomenonTime,1923-07-29T13:30:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Teachers%20College&ObservedProperty=30.44%20Days%20Maxima&TemporalFilter=om%3AphenomenonTime%2C1923-07-29T13%3A30%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Teachers College,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Teachers%20College&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Upper Gorge,Stage,Stage,"om:phenomenonTime,1880-03-21T00:00:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Upper%20Gorge&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1880-03-21T00%3A00%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Upper Gorge,Flow,Flow [Flow],"om:phenomenonTime,1880-03-21T00:00:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Upper%20Gorge&ObservedProperty=Flow%20%5BFlow%5D&TemporalFilter=om%3AphenomenonTime%2C1880-03-21T00%3A00%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Upper Gorge,30.44 Days Maxima,30.44 Days Maxima,"om:phenomenonTime,1979-08-31T23:01:17",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Upper%20Gorge&ObservedProperty=30.44%20Days%20Maxima&TemporalFilter=om%3AphenomenonTime%2C1979-08-31T23%3A01%3A17
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Upper Gorge,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Upper%20Gorge&ObservedProperty=RL%20Section
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Whirokino,Stage,Stage,"om:phenomenonTime,1979-09-03T09:20:00",https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Whirokino&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1979-09-03T09%3A20%3A00
LowerManawatuModel,https://flood.horizons.govt.nz/LowerManawatuModel.hts,Manawatu at Whirokino,RL Section,RL Section,,https://flood.horizons.govt.nz/LowerManawatuModel.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Manawatu%20at%20Whirokino&ObservedProperty=RL%20Section
